call_numero,codigo_postal,colonia_predio,Alcaldía
Canal del Recodo 305 And Mixtecos Casa 4,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Yaquis Casa 2,16600,Barrio 18 U.h. Aztlan,Xochimilco
Canal del Recodo 305 And Tepehuanos Casa 2,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Mixtecos Casa 6,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Tzotziles Casa 4,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Huicholes Casa 1,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Tzotziles Casa 3,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Mixtecos Casa 3,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Coras Casa 4,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Otomies Casa 4,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Otomies Casa 7,16600,Barrio 18 U.h.aztlan,Xochimilco
Canal del Recodo 305 And Yaquis Casa 1,16600,Barrio 18 U.h. Aztlan,Xochimilco
Canal del Recodo 305 And Tepehuanos Casa 7,16600,Barrio 18 U.h.aztlan,Xochimilco
Circuito Cuemanco 166 Casa 5,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 10,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 3,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 9,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 15,16034,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 11,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco  Nte 166 Casa 18,16034,Barrio 18  U.H. Anï¿½huac,Xochimilco
Circuito Cuemanco 166 Casa 16,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 2,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 6,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 17,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 14,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco  Norte166 Casa 12,16034,Colonia Barrio 18,Xochimilco
Circuito Cuemanco 166 Casa 4,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 8,16034,Colonia Barrio 18 U.H. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 13,16034,Colonia Barrio 18,Xochimilco
Circuito Cuemanco 166 Casa 7,16600,Barrio 18 U.h. Anahuac,Xochimilco
Circuito Cuemanco 166 Casa 1,16034,U. H. Anahuac,Xochimilco
Av Nuevo Leon 135,16090,Barrio Caltongo,Xochimilco
"Cda. 6 CDA LIRIO, LT-174",16090,ZONA RUSTICA,Xochimilco
Prol 5 De Mayo 501,16880,Zona Rustica,Xochimilco
Carr. a San Bartolome Xicomulco 319-a,00000,Zona Rustica,Xochimilco
Terr. Tecuicantitla S/n,12250,Po. San Bartolome Xicomulco,Xochimilco
Terr Tecuexcontitla,12250,San Bartolome Xicomulco,Xochimilco
Carr. Sn Bartolome Xicomulco 65,00000,Sn Bartolome Paraje Tecuescontitla,Xochimilco
Terreno Tlatlazcantla S/n,16880,San Bartolome Xicomulco,Xochimilco
Predio Denominado la Era S/n,12250,San Bartolome Xicomulco,Xochimilco
Terreno Tenxoneca S/n,00000,San Bartolome Xicomulco,Xochimilco
Terreno Rocastitla,00000,Pbo. San Bartolome Xicomulco,Xochimilco
Carretera San Bartolome a Sta. Cecilia S/n,00000,San Bartolome Xicomulco,Xochimilco
Terreno Denominado la Era Tlapechcalli,00000,San Bartolome Xicomulco,Xochimilco
AV 5 DE MAYO 324,12250,ZONA RUSTICA,Xochimilco
Terreno Tecuescontitla 732,12250,Sn Bartolome Xicomulco,Xochimilco
CAMINO AL CHAPARRAL S N,12250,San Bartolome Xicomulco,Xochimilco
Terr. Perisco S/n,16600,San Batolome Xicomulco,Xochimilco
Terreno Perisco Norte S/n,16500,Santa Cruz Acalpixca,Xochimilco
Terreno Denominado Tecuescontitla,00000,Bo. San Bartolo Xicomulco,Xochimilco
Terreno Donominado Tepeyoyucan S/n,12250,San Bartolome Xicomulco,Xochimilco
Av. Santa Catarina No. 116,00000,San Bartolome Xicomulco,Xochimilco
PREDIO DENOMINADO TEPECUAHUSTITITLA,16880,ZONA RUSTICA,Xochimilco
Terreno Tetzoneca,12250,Sn Bartolome Xicomulco,Xochimilco
Terr. Tezoneca S/n,12250,San Bartolome Xicomulco,Xochimilco
Terreno Tetzoheca S/n,12250,San Bartolome Xicomulco,Xochimilco
TERRENO CORPOZTLALE,12250,Pueblo San Bartolome Xicomulco,Xochimilco
Terreno Huepaltepec,12250,San Bartolome Xicomulco,Xochimilco
Terreno Tezoneca,12250,San Bartolome Xicomulco,Xochimilco
Terreno Tezoneca S/n,12250,San Bartolome Xicomulco,Xochimilco
Terreno Techichiquilco S/n,12250,San Bartolome Xicomulco,Xochimilco
Terreno Denom. Tlaltepetitla,16000,San Bartolome Xicomulco,Xochimilco
Terrenos Terramoza y Huichilatitla S/n,12250,Sn Bartolome Xicomulco,Xochimilco
Camino a Santa Cruz S/n,00000,Zona Rustica,Xochimilco
2 Km. Al Norte,12250,Pbo. San Bartolome Xicomulco,Xochimilco
Terr Denom El Rancho Lt 1,12250,Sn Bartolome Xicomulco,Xochimilco
Terr Denom Tlaltepec Lt 3,16500,Sta Cruz Acalpixca,Xochimilco
Terr Denom El Rancho Lt 5,16500,Sta Cruz Acalpixca,Xochimilco
Antig Cam a Sta Cruz Acalpixca Sn Terr Tlactepec,16500,Sta Cruz Acalpixca,Xochimilco
Cam San Bartolome a Sta Cruz Acalpixca Sn Lt 11,16500,Sta Cruz,Xochimilco
Antig Cam de San Bartolome Xicomulco Sn,16500,Sta Cruz Acalpixca,Xochimilco
Terr Denom Tlaltepec Lt 2,12250,San Bartolome Xicomulco,Xochimilco
Lt 2 del Predio Dennom El Rancho,16500,Sta Cruz Acalpixca,Xochimilco
Terr Denom Tlaltepec Lt 1,16500,Sta Cruz Acalpixca,Xochimilco
Antig Cam San Bartolome a Sta Cruz Acalpixca Sn,16500,Sta Cruz Acalpixca,Xochimilco
Terreno Colalixpa S/n S/n,12250,San Bartolome Xicomulco,Xochimilco
Av. Francisco I. Madero Norte Num. 158,00000,San Bartolome Xicomulco,Xochimilco
Fco. I. Madero No. 152,00000,San Bartolome Xicomulco,Xochimilco
Camino Viejo a Santa Cruz No.27,00000,Pblo.san Bartolo Xicomulco.,Xochimilco
Camino Antiguo a Santa Cruz S/n,00000,Po San Bartolome Xicomulco,Xochimilco
Camino Antiguo a Santa Cruz S/n,00000,Po San Bartolome Xicomulco,Xochimilco
Terreno Cerril S/n,12400,San Bartolome Xicomulco,Xochimilco
Terreno Sincolohtitla,00000,Santa Cruz Acalpixca,Xochimilco
Terreno Cerril S/n,00000,San Bartolome Xicomulco,Xochimilco
Terreno Huhuatenco S/n,12250,San Bartolome Xicomulco,Xochimilco
Fco.i Madero 270 Esq.cda.tlacatecpac,00000,San Bartolome Xicomulco,Xochimilco
Terreno Tlacatecpan S/n,12250,San Bartolome Xicomulco,Xochimilco
Cda Tlacotecpac Num 27,00000,San Bartolome Xicomulco,Xochimilco
Tlacatecpac S/n,12250,San Bartolome Xicomulco,Xochimilco
"Cl. CUAUHZONTLIPA, S/N",SCP13,ZONA RUSTICA,Xochimilco
Terr. Zesehuesian S/n,00000,San Bartolome Xicomulco,Xochimilco
Carretera a San Pedro Atocpan Sn,00000,Pblo San Bartolome Xicomulco,Xochimilco
Terreno Tlacotenco S/n,16600,Bo Sn Gregorio Atlapulco,Xochimilco
Terreno Den Calpuyehualtitla S/n S/n,16600,Po San Gregorio Atlapulco,Xochimilco
Terreno Telhochueyacan S/n,16610,Sn Gregorio Atlapulco,Xochimilco
Camino a San Pedro Actocpan S/n,00000,Po. San Bartolome Xicomulco,Xochimilco
Terreno Escaleria S/n,12250,San Bartolome Xicomulco,Xochimilco
Camino a San Pedro Actocpan S/n,00000,Po. San Bartolome Xicomulco,Xochimilco
Camino a San Pedro Actocpan S/n,00000,Po San Bartolome Xicomulco,Xochimilco
Cda Lazaro Cardenas S/n,16780,2a Secc los Cerrillos,Xochimilco
"Prol. JOSE BELTRAN, MZ-7 LT-17",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
CDA LAZARO CARDENAS S/N,16780,LAS MESITAS,Xochimilco
Alberto Dominguez Lt-18 Mz-7,16780,Cerrillos 2da. Secc. Tulyehualco,Xochimilco
Cda. Melchor Ocampo No. 5,16780,Tulyehualco,Xochimilco
"ANDADOR 3 ALBERTO DOMINGUEZ, MZ-7 LT-16",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
"Cda. LAZARO CARDENAS, S/N",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
"Cda. LAZARO CARDENAS, S/N",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
Terreno Xaltepetitla S/n S/n,12200,Pueblo San Pedro Atocpan,Xochimilco
Alberto Dominguez Lt-34 Mz-14,16780,Cerrillos 2da. Secc.,Xochimilco
JOSE BELTRAN 12,16780,2A SECC LOS CERRILLOS,Xochimilco
Jose Beltran No. 12,16780,Los Cerrillos 2 Seccion Xochimilco,Xochimilco
Alberto Domï¿½nguez No. 8,16780,2da. Secciï¿½n Los Cerrillos,Xochimilco
La Morita No. 13,16780,Los Cerrillos 2da. Secciï¿½n,Xochimilco
LA MORITA L-7,16780,2A SECC LOS CERRILLOS,Xochimilco
Jose Beltran Lt-49 Mz-14,16780,2a Seccion los Cerrillos Tulyehualco,Xochimilco
Jose Beltran Lt-49 a Mz-14,16780,Los Cerrillos 2a Seccion.,Xochimilco
BASALTO 6,16780,2A SECC LOS CERRILLOS,Xochimilco
CAMINO ANCHO 14,16780,2A SECC LOS CERRILLOS,Xochimilco
Camino Ancho S/N,16780,2da. Secc. los Cerillos,Xochimilco
"Cmo. ANCHO, 10",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
Mario Talavera  Num. 156,16780,Colonia Los Cerrillos 2a. Seccion,Xochimilco
Basalto Mz 14 Lt 14,16780,Cerrillos 2da Secc,Xochimilco
RINC. MARIO TALAVERA LT-B MZ-14,16780,2DA SECC LOS CERRILLOS,Xochimilco
"Cl. LA MORITA, 39 MZ-14 LT -8",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
"Cl. JOSE BELTRAN, MZ-14  LT-43",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
Rnda Mario Talavera Mza-14 Lte-17,16780,Cerrillos 2da Secc,Xochimilco
Alberto Dominguez Lt.45 Mz. 14,16780,2 Secc. los Cerrillos,Xochimilco
Jese Beltran Mz 14 Lt 24,16780,Cerrillos 2da Secc,Xochimilco
Cda Jose Beltran Lt 48,16780,Cerrillos 2da Secc,Xochimilco
Act. Mario Talavera Lt-10 Mz-14,16780,Cerrillos 2da Secc,Xochimilco
JOSE BELTRAN S/N,16780,2A SECC LOS CERRILLOS,Xochimilco
LA MORITA L-49,16780,2A SECC LOS CERRILLOS,Xochimilco
2da Cda Jose Beltran Lt 49 - a,16780,2da Secc los Cerrillos,Xochimilco
"Cl. LA MORITA, MZ-14 LT-6",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
"Cmo. ANCHO, M-14 L-30",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
"Cl. JOSE BELTRAN, MZ-14 LT-44",16780,CERRILLOS SEGUNDA SECCION,Xochimilco
Terreno en Cerro de,16030,Tulyehualco,Xochimilco
Terreno El Encino o Chiquimola S/n,00000,Tulyehualco,Xochimilco
San Jose Num.2,16780,2 Secc. los Cerrillos,Xochimilco
LOS ANGELES 14,16780,Cristo Rey,Xochimilco
Los Angeles 8 Lt. 5 Mz. 8,16780,Cristo Reyxochimilco,Xochimilco
Cda Colorines Mz 08 Lt 08,16780,Cerrillos 1ra Secc,Xochimilco
AGUSTIN LARA 2,16780,CRISTO REY,Xochimilco
4ta. Cda. de los Angeles 12,16780,Los Cerillos,Xochimilco
Los Angeles 26,16780,Los Cerrillos,Xochimilco
Mario Talavera Lt-21 Mz-17,16780,Los Cerrillos2da. Secc.,Xochimilco
Los Angeles 1,16780,Los Cerrillos,Xochimilco
Fco Morales 2,16780,Los Cerrillos,Xochimilco
Fco Morales 5,16780,Los Cerrillos,Xochimilco
Agustin Lara 6,16780,Cristo Rey,Xochimilco
Fco Morales 6,16780,Los Cerrillos,Xochimilco
RAFAEL JIMENEZ S N,16780,Los Cerrillos,Xochimilco
Agustin Lara Lt. 40 Mz. 17,16780,2a. Secc. los Cerrillos,Xochimilco
Agustin Lara Mz 17 Lt 41,16780,Cerrillos 2da Secc,Xochimilco
Agustin Lara Lt. 42 Mz. 17,16780,2a. Secc. los Cerrillos,Xochimilco
"3A CERRADA LOS ANGELES, S/N",16780,CRISTO REY,Xochimilco
1A CDA LOS ANGELES S N,16780,Cerrillos,Xochimilco
Cda Ignacio Zaragoza 9,16700,Tulyehualco,Xochimilco
1a Cda los Angeles 3,16780,Cerrillos,Xochimilco
1A CDA LOS ANGELES L 4 S N,16780,Cerrillos,Xochimilco
1A CDA LOS ANGELES L 5 S N,16780,Cerrillos,Xochimilco
1a Cda los Angeles L 8 S/n,16780,2da Secc los Cerillos,Xochimilco
Agustin Lara 10 Prov.,16780,2da. Secc. de los Cerrillos,Xochimilco
Agustï¿½n Lara No. 9,16780,Cristo Rey,Xochimilco
Mariano Velasco Mojica Mz-17 B Lt-5,16780,Cristo Rey,Xochimilco
LOS CAMPEROS LT-4 MZ-17,16780,2DA SECC LOS CERRILLOS,Xochimilco
5ta Cda Jesus de la Rosa Mz 17-b Lt 01,16780,Cerrillos 2da Secc,Xochimilco
5ta Cda Jesus de la Rosa Mz 17 Lt 04,16780,Cerrillos 2da Secc,Xochimilco
"Cl. SOFIA MENDOZA, MZ-17 LT-5",16780,CRISTO REY,Xochimilco
Los Angeles 13,16780,Cristo Rey,Xochimilco
CDA ARRULLO MZ-17 LT-16,16780,CRISTO REY,Xochimilco
3a.cda. los Angeles 2,16780,Cristo Rey,Xochimilco
3a.cda. los Angeles 3,16780,Cristo Rey,Xochimilco
"3A CERRADA LOS ANGELES, MZ-17 LT-26",16780,CRISTO REY,Xochimilco
Cda. Frenesi Lt. 33 Mz. 17,16780,2a. Secc. los Cerrillos Z. Urbana,Xochimilco
Cda.de Frenesi Mz-17 Lt-34,16780,2da.seccion de los Cerrillos,Xochimilco
3ra Cda los Angeles Mz 17 Lt 35,16780,Cerrillos 2da Secc,Xochimilco
Francisco Morales Mz 17 Lt 36,16780,Cerrillos 2da Secc,Xochimilco
Francisco Morales Mz 17 Lt 37,16780,Cerrillos 2da Secc,Xochimilco
Agustï¿½n Lara No. 35,16780,Cristo Rey,Xochimilco
"4A CDA LOS ANGELES, 4",16780,CRISTO REY,Xochimilco
Terreno El Encino S/n,16700,Tulyehualco,Xochimilco
CAM SIN NOM S/N  (PREDIO DENOMINADO  LA VIRGEN),16749,PBO SANTIAGO TULYEHUALCO,Xochimilco
Terreno Denominado la Virgen S/n,00000,Po. Tulyehualco,Xochimilco
Cam. Anahuac Predio Interior,00000,San Francisco Chiquimola,Xochimilco
"Terreno Denominado ""Chiquimola""",16700,Pblo Tulyehualco,Xochimilco
Terreno Denominado El Zapote,00000,Del Carmen en Tulyehualco,Xochimilco
Terreno la Virgen S/n,00000,Tulyehualco,Xochimilco
Terreno la Providencia S/n,00000,Tulyehualco,Xochimilco
Guadalupe Victoria Pte. S/n,12200,San Pedro Atocpan,Xochimilco
Terr. Teutle S/n,16700,Tulyehualco,Xochimilco
Terr. en Paraje Peana S/n,16700,San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 27-b,00000,Guadalupana,Xochimilco
Terreno Tesacalco S/n,16610,San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 30,16610,Bo San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 33,16610,Bo San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 29,16610,Bo San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 28,16610,Bo San Luis Tlaxialtemalco,Xochimilco
Cda las Torre 27,16610,Bo San Luis Tlaxialtemalco,Xochimilco
Cda Xalli 11,00000,Barrio San Luis Tlaxialtemalco,Xochimilco
Terreno la Joya S/n,00000,San Luis Tlaxialtemalco,Xochimilco
Exotitla 30,16610,Barrio San Luis Tlaxialtemalco,Xochimilco
Exotitla 32,16610,Barrio San Luis Tlaxialtemalco,Xochimilco
Av. las Torres Num. 52 Prov.,00000,San Luis Tlaxialtemalco,Xochimilco
Exotitla 5,16610,Barrio San Luis Tlaxialtemalco,Xochimilco
Terreno Matlacuautla,16725,Po. San Gregorio Atlapulco,Xochimilco
VICENTE SUAREZ S N,16725,Guadalupana,Xochimilco
Terreno Denominado Paraje Acapa,00000,San Pedro Atocpan,Xochimilco
VEREDA S NOM. PRED DEN. METLACAHUATLA,16600,San Gregorio Atlapulco,Xochimilco
AMISTAD 5,67250,"GUADALUPITA, PO. SN. LUIS TLAXIALTEMALC",Xochimilco
Floricultor Sur Lt. 82 Mz. 7,16725,Guadalupana,Xochimilco
1RA CDA DE LA AMISTAD 9,16725,Guadalupana,Xochimilco
2a. Cda. Amistad Lt. 56 Mz. 7,16725,Guadalupana,Xochimilco
Terr. Cerril Ticicalco S/n,16600,San Gregorio Atlapulco,Xochimilco
2da. Cda. Amistad Lt-60 Mz-7,16725,Po. San Luis Tlaxialtemalco,Xochimilco
"2 CDA AMISTAD, MZ-7 LT-63",16629,BARRIO LA GUADALUPANA,Xochimilco
2 Cda Amistad 2,16725,Guadalupana,Xochimilco
Amistad No. 99,16610,La Guadalupana,Xochimilco
AMISTAD LT-67 A MZ-7,16610,Pueblo San Luis Tlaxialtemalco,Xochimilco
AMISTAD LT-67 A MZ-7,16610,Pueblo San Luis Tlaxialtemalco,Xochimilco
AMISTAD LT-67 A MZ-7,16610,Pueblo San Luis Tlaxialtemalco,Xochimilco
1a. Cda. Amistad Lt-69 Mz-7,16725,Guadalupana,Xochimilco
Cda. de la Amistad 3 Prov.,16629,La Guadalupita,Xochimilco
1A. CDA. AMISTAD LT-72 MZ-7,16725,GUADALUPANA,Xochimilco
1ra. Cda. de la Amistad 7,16610,San Luis Tlaxialtemalco,Xochimilco
Amistad Num. 2,16725,San Luis Tlaxialtemalco,Xochimilco
"3A CDA AMISTAD, MZ-7 LT-4",16629,BARRIO LA GUADALUPANA,Xochimilco
"3A CDA AMISTAD, MZ-7 LT-5",16629,BARRIO LA GUADALUPANA,Xochimilco
Amistad S/N,16725,Guadalupana,Xochimilco
AMISTAD 5 BIS,16725,La Guadalupana,Xochimilco
2DA CDA DE LA AMISTAD 46,SCP13,BARRIO LA GUADALUPANA,Xochimilco
"2 CDA AMISTAD, MZ-7 LT-57",16629,BARRIO LA GUADALUPANA,Xochimilco
Terreno Matlacuautla,16600,Po. San Gregorio Atlapulco,Xochimilco
"Cl. REMIGIO JIMENEZ, S/N",SCP13,ZONA RUSTICA,Xochimilco
Terr. Tezilinco S/n,16600,San Gregorio Atlapulco,Xochimilco
Camino Cuacongotle No.10,00000,San Gregorio Atlapulco,Xochimilco
Carretera a Oaxtepec S/n.,16600,Pueblo San Gregorio Atlapulco,Xochimilco
Paraje Denominado Mesa,00000,Pblo. San Gregorio Atlapulco,Xochimilco
"Crta. A OAXTEPEC, S/N",SCP13,ZONA RUSTICA,Xochimilco
Av. las Torres 50 Prov.,00000,San Gregorio Atlapulco,Xochimilco
Terr. Texocopasoli S/n,16600,Pblo. San Gregorio Atlapulco,Xochimilco
ACUEDUCTO 48,16600,San Gregorio Atlapulco,Xochimilco
GUADALUPE VICTORIA 3,16600,San Gregorio Atlapulco,Xochimilco
Prol Guadalupe Victoria 5,16600,San Gregorio Atlapulco,Xochimilco
GUADALUPE VICTORIA 7,16600,San Gregorio Atlapulco,Xochimilco
Prol Guadalupe Victoria 9,16600,San Gregorio Atlapulco,Xochimilco
GUADALUPE VICTORIA 21,16600,San Gregorio Atlapulco,Xochimilco
GUADALUPE VICTORIA 11,16600,San Gregorio Atlapulco,Xochimilco
Prol.guadalupe Victoria No.119,16600,San Gregorio Atlapulco,Xochimilco
Prol Guadalupe Victoria 15,16600,San Gregorio Atlapulco,Xochimilco
Prol.gpe.victoria Num.86,16600,San Gregorio Atlapulco Bo. los Reyes,Xochimilco
GUADALUPE VICTORIA 23,16600,San Gregorio Atlapulco,Xochimilco
Predio Xolalyecac,16600,San Gregorio Atlapulco,Xochimilco
GUADALUPE VICTORIA 25,16600,San Gregorio Atlapulco,Xochimilco
1a.cda.gpe.victoria Num.20,16600,San Gregorio Atlapulco Bo los Reyes,Xochimilco
1a.cda.gpe.victoria Num.41,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
2a.cda.gpe.victoria Num.8,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
2a.cda.gpe.victoria Num.7,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
2a.cda.gpe.victoria Num.6,16600,Ssan Gregorio Atlapulco Bo.los Reyes,Xochimilco
Terreno Cerril Teoxtotitla S/n,16600,San Gregorio Atlapulco,Xochimilco
2a.cda.gpe.victoria Num.4,16600,San Gregorio Atlapulco Bo. los Reyes,Xochimilco
2da. Cerrada de Guadalupe Victoria Num.  4,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
2a.cda.gpe.victoria Num.2,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
2a.cda.de los Pinos Num.8,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Prol.gpe.victoria Num.9,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Prol.gpe.victoria Num.66,16600,San Gregorio Atlapulco,Xochimilco
Prol.gpe.victoria Num.12,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Prol.gpe.victoria Num.123,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Prol.gpe.victoria Num.21,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
NVA CARR A OAXTEPEC 100,16600,San Gregorio Atlapulco,Xochimilco
1a.cda.los Pinos Num.8,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.los Pinos Num.7,16600,San Gregorio Atlapulcobo.los Reyes,Xochimilco
1a.cda.los Pinos Num.6,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda. los Pinos Num.5,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.los Pinos Num.4,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.los Pinos Num.2,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.los Pinos Num.1,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.los Pinos Num.3,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
1a.cda.de Acueducto Num.2,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Cda. Acueducto No. 36 B,16600,San Gregorio Atlapulco,Xochimilco
1era CDA DE ACUEDUCTO NUM 9,16600,Pueblo San Gregorio Atlapulco,Xochimilco
Prolongacion Guadalupe Victoria S/n,16600,San Gregorio Atlapulco,Xochimilco
"Prol. GUADALUPE VICTORIA, LT-14 MZ-76",16605,BARRIO LOS REYES,Xochimilco
AV ACUEDUCTO 17,16600,San Gregorio Atlapulco,Xochimilco
1RA CDA ACUEDUCTO 9,16600,San Gregorio Atlapulco,Xochimilco
1RA CDA ACUEDUCTO 7,16600,San Gregorio Atlapulco,Xochimilco
1RA CDA ACUEDUCTO 11,16600,San Gregorio Atlapulco,Xochimilco
1RA CDA ACUEDUCTO 13,16600,San Gregorio Atlapulco,Xochimilco
Priv.carretera a Oaxtepec Int. 2,16600,San Gregorio Atlapulco,Xochimilco
Carretera a Oaxtepec No. 36,16600,San Gregorio Atlapulco,Xochimilco
Prol.1a.calle de Acueducto Num.7,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
CDA ACUEDUCTO 5,16600,San Gregorio Atlapulco,Xochimilco
Prol.1a.calle de Acueducto Num.3,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
ACUEDUCTO 5,16600,San Gregorio Atlapulco,Xochimilco
ACUEDUCTO 6,16600,San Gregorio Atlapulco,Xochimilco
ACUEDUCTO 8,16600,San Gregorio Atlapulco,Xochimilco
1er.callejon Acueducto 9 Prov.,16600,San Gregorio Atlapulco,Xochimilco
Prol.1a.calle de Acueducto Num.11,16600,San Gregorio Atlapulco Bo.los Reyes,Xochimilco
Texalali S/n,16600,San Gregorio Atlapulco,Xochimilco
CALLE PIRULES 14,16605,BARRIO LOS REYES,Xochimilco
Prol.guadalupe Victoria S/n,16600,Pbo.san Gregorio Atlapulco,Xochimilco
CARR XOCHIMILCO-OAXTEPEC S N,00000,Zona Rustica,Xochimilco
Carretera a Oaxtepec Sn,00000,Zona Rustica,Xochimilco
Terreno Denominado Texaxahuali,00000,San Gregorio Atlapulco,Xochimilco
NUEVA CARRETERA A OAXTEPEC S/N,00000,ZONA RUSTICA,Xochimilco
Predio Atepec Tepetlazinco,00000,Pbo. San Pedro Atocpan,Xochimilco
Terr. Teixcolco,12200,Barrio Nuchtla,Xochimilco
Camino Real a San Pedro Atocpan S/n,16600,Sn Gregorio Atlapulco,Xochimilco
Terreno Denominado Texaxahuali,00000,Pbo.san Gregorio Atlapulco,Xochimilco
Terr. Quimixtepec S/n,16500,Sta. Cruz Acalpixca,Xochimilco
Terreno Denominado Tetlapanca,00000,San Gregorio Atlapulco,Xochimilco
Camino Terraceria El Carril S/n,00000,Zona Rustica,Xochimilco
Terreno Denominado Xilotepec,00000,San Gregorio Atlapulco,Xochimilco
Terreno Denominado Tepetipac,00000,San Gregorio Atlapulco,Xochimilco
Terreno Denominado la Joya de Atlalco S/n,16500,Pueblo Santa Cruz Acalpixca,Xochimilco
Camino Real a San Bartolo S/N,00000,Santa Cruz Acalpixca,Xochimilco
CAMINO SIN NOMBRE S N,16500,ZONA RUSTICA,Xochimilco
Terreno Tetzitzimpa 2,16500,Santa Cruz Acalpixca,Xochimilco
Terreno Denominado Tenenec,16500,Pueblo Santa Cruz Acalpixca,Xochimilco
Terreno Denominado Tenenec,16500,Pueblo Santa Cruz Acalpixca,Xochimilco
Terreno Tezimpa S/n,16500,Santa Cruz Acalpixca,Xochimilco
Predio Papalocuohuac,00000,Po. Sta. Cruz Acalpixca,Xochimilco
Terreno Denominado Cuautepec,16610,Santa Cruz Acalpixca,Xochimilco
Colalixpa S/n,00000,Sta. Cruz Acalpixca,Xochimilco
El Mirador S/n,16500,Sta Cruz Acalpixca,Xochimilco
TEXCALPA S/N,00000,PBO DE SANTA CRUZ ACALPIXCA,Xochimilco
TEXCALPA S/N,00000,PBO SANTA CRUZ ACALPIXCA,Xochimilco
Terreno Tehuistla S/n,16500,Santa Cruz Acalpixca,Xochimilco
Terreno Apatenco,00000,Santa Cruz Acalpixca,Xochimilco
"Terreno Denominado ""acatengo""",00000,Santa Cruz Acalpixca,Xochimilco
Terreno Apatenco,00000,Santa Cruz Acalpixca,Xochimilco
Terreno Denominado Ahuehuetitla,00000,Santa Cruz Acalpixca,Xochimilco
Terreno El Rancho 2 S/n,16600,San Gregorio Atlapulco,Xochimilco
